"medcodeid"	"Observations"	"OriginalReadCode"	"CleansedReadCode"	"term"	"SnomedCTConceptId"	"SnomedCTDescriptionId"	"EmisCodeCategoryId"
"132070012"	334	"Q48yz-1"	"Q48yz11"	"congenital hepatic fibrosis"	"79607001"	"132070012"	32
"133978014"	13	"A9161"	"A916100"	"secondary syphilitic hepatitis"	"80770009"	"133978014"	32
"147971019"	17	"A72x0"	"A72x000"	"mumps hepatitis"	"89231008"	"147971019"	32
"179049010"	53	"A709"	"A709.00"	"viral hepatitis without hepatic coma"	"111896003"	"179049010"	32
"185065013"	22672	"43q"	"43q..00"	"hepatitis c virus rna (ribonucleic acid) assay"	"1012941000000104"	"2579731000000113"	33
"251732011"	21786	"14C5"	"14C5.00"	"h/o: liver disease"	"161535005"	"251732011"	32
"257841016"	1466	"43B5"	"43B5.00"	"hepatitis e antigen present"	"165807006"	"257841016"	33
"264367013"	9021	"65Q7"	"65Q7.00"	"viral hepatitis carrier"	"170489004"	"264367013"	32
"270232016"	376	"78002"	"7800200"	"replacement of previous liver transplant"	"174427006"	"270232016"	32
"270233014"	21	"7800y"	"7800y00"	"other specified transplantation of liver"	"18027006"	"30458014"	32
"270234015"	2010	"7800z"	"7800z00"	"transplantation of liver nos"	"18027006"	"30458014"	32
"275966019"	65	"7H625"	"7H62500"	"excision or biopsy of porta hepatis lymph node"	"178308007"	"275966019"	32
"286858013"	74	"A700"	"A700.00"	"hepatic coma due to viral hepatitis a"	"16060001"	"3008400017"	32
"286862019"	55	"A702"	"A702.00"	"hepatic coma due to viral hepatitis b"	"26206000"	"3008554017"	32
"286867013"	6	"A704"	"A704.00"	"other specified viral hepatitis with coma"	"3738000"	"7302012"	32
"286868015"	27	"A7040"	"A704000"	"viral hepatitis c with coma"	"186628001"	"286868015"	32
"286869011"	5	"A704z"	"A704z00"	"other specified viral hepatitis with hepatic coma nos"	"3738000"	"7302012"	32
"286870012"	340	"A705"	"A705.00"	"other specified viral hepatitis without coma"	"3738000"	"7302012"	32
"286871011"	40858	"A7050"	"A705000"	"viral hepatitis c"	"50711007"	"84513012"	32
"286876018"	2	"A706"	"A706.00"	"unspecified viral hepatitis with coma"	"3738000"	"7302012"	32
"286879013"	2344	"A7071"	"A707100"	"chronic viral hepatitis b without delta-agent"	"186639003"	"286879013"	32
"286882015"	5444	"A70z"	"A70z.00"	"unspecified viral hepatitis"	"3738000"	"7302012"	32
"286985017"	829	"A7852"	"A785200"	"cytomegaloviral hepatitis"	"186698009"	"286985017"	32
"287865012"	30	"AD05"	"AD05.00"	"toxoplasma hepatitis"	"187197006"	"287865012"	32
"287866013"	7	"J6323"	"J632300"	"hepatitis in toxoplasmosis"	"187197006"	"287866013"	32
"287970018"	32	"AE23"	"AE23.00"	"sequelae of viral hepatitis"	"187260009"	"287970018"	32
"288168013"	428	"AyuB0"	"AyuB000"	"[x]other specified acute viral hepatitis"	"3738000"	"7302012"	32
"288169017"	89	"AyuB1"	"AyuB100"	"[x]other chronic viral hepatitis"	"10295004"	"17930015"	32
"288170016"	130	"AyuB2"	"AyuB200"	"[x]chronic viral hepatitis, unspecified"	"10295004"	"17930015"	32
"288171017"	3	"AyuB3"	"AyuB300"	"hepatic coma due to viral hepatitis"	"40946000"	"3008405010"	32
"288172012"	32	"AyuB4"	"AyuB400"	"[x]unspecified viral hepatitis without coma"	"111896003"	"179049010"	32
"293605014"	446	"C3761"	"C376100"	"alpha-1-antitrypsin hepatitis"	"190944000"	"293605014"	32
"294324014"	24	"D3070"	"D307000"	"deficiency of coagulation factor due to liver disease"	"191296000"	"294324014"	32
"303376017"	634	"J60"	"J60..00"	"acute and subacute liver necrosis"	"197268000"	"303376017"	32
"303377014"	180	"J600"	"J600.00"	"acute necrosis of liver"	"197269008"	"303377014"	32
"303379012"	3041	"J6000-1"	"J600011"	"acute liver failure"	"197270009"	"303379012"	32
"303381014"	3143	"J6000"	"J600000"	"acute hepatic failure"	"197270009"	"303381014"	32
"303385017"	45	"J600z"	"J600z00"	"acute necrosis of liver nos"	"197269008"	"303377014"	32
"303387013"	27	"J601"	"J601.00"	"subacute necrosis of liver"	"197274000"	"303387013"	32
"303388015"	308	"J6010"	"J601000"	"subacute hepatic failure"	"197275004"	"303388015"	32
"303389011"	1	"J6012"	"J601200"	"subacute yellow atrophy"	"197276003"	"303389011"	32
"303391015"	67	"J601z"	"J601z00"	"subacute necrosis of liver nos"	"235856003"	"353559010"	32
"303392010"	9	"J60z"	"J60z.00"	"acute and subacute liver necrosis nos"	"197268000"	"303376017"	32
"303393017"	66679	"J61"	"J61..00"	"cirrhosis and chronic liver disease"	"197279005"	"303393017"	32
"303401012"	17159	"J6141"	"J614100"	"chronic active hepatitis"	"197284004"	"303401012"	32
"303404016"	9111	"J6141-1"	"J614111"	"autoimmune chronic active hepatitis"	"197284004"	"303404016"	32
"303407011"	153	"J6143"	"J614300"	"recurrent hepatitis"	"197286002"	"303407011"	32
"303409014"	501	"J614y"	"J614y00"	"chronic hepatitis unspecified"	"76783007"	"127487019"	32
"303410016"	4989	"J614z"	"J614z00"	"chronic hepatitis nos"	"76783007"	"127487019"	32
"303414013"	2	"J6150"	"J615000"	"unilobular portal cirrhosis"	"197291001"	"303414013"	32
"303419015"	198	"J6153"	"J615300"	"diffuse nodular cirrhosis"	"197293003"	"303419015"	32
"303420014"	63	"J6154"	"J615400"	"fatty portal cirrhosis"	"197294009"	"303420014"	32
"303425016"	19	"J6156"	"J615600"	"capsular portal cirrhosis"	"197296006"	"303425016"	32
"303433015"	5	"J6159"	"J615900"	"pigmentary portal cirrhosis"	"197299004"	"303433015"	32
"303435010"	4	"J615B"	"J615B00"	"toxic portal cirrhosis"	"197301006"	"303435010"	32
"303437019"	3	"J615D"	"J615D00"	"bacterial portal cirrhosis"	"197303009"	"303437019"	32
"303438012"	37	"J615E"	"J615E00"	"cardituberculous cirrhosis"	"301811001"	"443293016"	32
"303439016"	1	"J615F"	"J615F00"	"syphilitic portal cirrhosis"	"197305002"	"303439016"	32
"303440019"	1	"J615G"	"J615G00"	"zooparasitic portal cirrhosis"	"197306001"	"303440019"	32
"303441015"	93	"J615H"	"J615H00"	"infectious cirrhosis"	"235896001"	"353622016"	32
"303442010"	57	"J615y"	"J615y00"	"portal cirrhosis unspecified"	"419728003"	"2576980018"	32
"303452014"	7	"J6162"	"J616200"	"biliary cirrhosis of children"	"197310003"	"303452014"	32
"303453016"	441	"J616z"	"J616z00"	"biliary cirrhosis nos"	"1761006"	"4044018"	32
"303456012"	1653	"J61y"	"J61y.00"	"chronic nonalcoholic liver disease"	"79720007"	"132267018"	32
"303457015"	526183	"J61y1"	"J61y100"	"non-alcoholic fatty liver"	"197315008"	"303457015"	32
"303458013"	294	"J61y3"	"J61y300"	"portal fibrosis without cirrhosis"	"197316009"	"303458013"	32
"303464018"	254	"J61yz"	"J61yz00"	"other non-alcoholic chronic liver disease nos"	"328383001"	"467154010"	32
"303465017"	41070	"J61z"	"J61z.00"	"chronic liver disease"	"328383001"	"467154010"	32
"303466016"	721	"J62"	"J62..00"	"liver abscess and sequelae of chronic liver disease"	"197324004"	"303466016"	32
"303468015"	1974	"J620"	"J620.00"	"liver abscess - excluding amoebic liver abscess"	"27916005"	"46731011"	32
"303469011"	62	"J6200"	"J620000"	"liver abscess due to portal pyaemia"	"197326002"	"303469011"	32
"303471011"	216	"J6201"	"J620100"	"liver abscess due to cholangitis"	"197327006"	"303471011"	32
"303472016"	264	"J6202"	"J620200"	"liver abscess via hepatic artery"	"197328001"	"303472016"	32
"303473014"	2	"J6203"	"J620300"	"liver abscess via umbilicus"	"197329009"	"303473014"	32
"303474015"	33	"J6204"	"J620400"	"liver abscess due to direct extension"	"197330004"	"303474015"	32
"303475019"	17199	"J620z"	"J620z00"	"abscess of liver"	"27916005"	"46731011"	32
"303489012"	10	"J62z"	"J62z.00"	"liver abscess and chronic liver disease causing sequelae nos"	"197324004"	"303466016"	32
"303490015"	11815	"J63"	"J63..00"	"other liver disorders"	"235856003"	"353563015"	32
"303491016"	369	"J631"	"J631.00"	"hepatitis in viral diseases ec"	"3738000"	"7302012"	32
"303493018"	11	"J6310"	"J631000"	"hepatitis in coxsackie virus"	"197339003"	"303493018"	32
"303496014"	10	"J6314"	"J631400"	"hepatitis in yellow fever"	"197342009"	"303496014"	32
"303497017"	594	"J6315"	"J631500"	"hepatitis in other viral disease"	"3738000"	"7302012"	32
"303499019"	42	"J631z"	"J631z00"	"hepatitis in viral diseases ec nos"	"3738000"	"7302012"	32
"303500011"	183	"J632"	"J632.00"	"hepatitis in other infectious diseases ec"	"235862008"	"353571016"	32
"303501010"	2	"J6321"	"J632100"	"hepatitis in late syphilis"	"197347003"	"303501010"	32
"303503013"	15	"J6322"	"J632200"	"hepatitis in secondary syphilis"	"197348008"	"303503013"	32
"303505018"	195	"J632z"	"J632z00"	"hepatitis in infectious diseases ec nos"	"235862008"	"353571016"	32
"303506017"	37163	"J633"	"J633.00"	"hepatitis"	"128241005"	"474350017"	32
"303507014"	853	"J6330"	"J633000"	"toxic hepatitis"	"197352008"	"303507014"	32
"303509012"	14270	"J633z"	"J633z00"	"inflammatory disease of liver"	"128241005"	"206503018"	32
"303510019"	927	"J635"	"J635.00"	"toxic liver disease"	"197354009"	"303510019"	32
"303511015"	2745	"J6350"	"J635000"	"toxic liver disease with cholestasis"	"197355005"	"303511015"	32
"303512010"	56	"J6351"	"J635100"	"toxic liver disease with hepatic necrosis"	"197356006"	"303512010"	32
"303514011"	305	"J6352"	"J635200"	"toxic liver disease with acute hepatitis"	"197358007"	"303514011"	32
"303515012"	21	"J6353"	"J635300"	"toxic liver disease with chronic persistent hepatitis"	"197359004"	"303515012"	32
"303516013"	34	"J6354"	"J635400"	"toxic liver disease with chronic lobular hepatitis"	"197360009"	"303516013"	32
"303517016"	38	"J6355"	"J635500"	"toxic liver disease with chronic active hepatitis"	"197361008"	"303517016"	32
"303518014"	246	"J6356"	"J635600"	"toxic liver disease with fibrosis and cirrhosis of liver"	"197362001"	"303518014"	32
"303521011"	10	"J636"	"J636.00"	"central haemorrhagic necrosis of liver"	"197364000"	"303521011"	32
"303524015"	12	"J639"	"J639.00"	"hepatic granulomas in berylliosis"	"197367007"	"303524015"	32
"303525019"	480	"J63A"	"J63A.00"	"hepatic granulomas in sarcoidosis"	"197368002"	"303525019"	32
"303527010"	741	"J63y"	"J63y.00"	"other specified liver disorder"	"235856003"	"353559010"	32
"303531016"	466	"J63yz"	"J63yz00"	"other specified liver disorder nos"	"235856003"	"353559010"	32
"303532011"	7219	"J63z"	"J63z.00"	"liver disease"	"235856003"	"353560017"	32
"303780012"	14	"Jyu70"	"Jyu7000"	"[x]toxic liver disease with other disorders of liver"	"197354009"	"303510019"	32
"303781011"	2119	"Jyu71"	"Jyu7100"	"[x]other and unspecified cirrhosis of liver"	"19943007"	"33568015"	32
"303782016"	174	"Jyu72"	"Jyu7200"	"[x]other specified inflammatory liver diseases"	"128241005"	"206502011"	32
"303783014"	10218	"Jyu73"	"Jyu7300"	"disease of liver"	"235856003"	"353563015"	32
"303785019"	50	"Jyu75"	"Jyu7500"	"[x]liver disorders in other diseases classified elsewhere"	"235856003"	"353559010"	32
"303786018"	37	"Jyu76"	"Jyu7600"	"[x]toxic liver disease, unspecified"	"197354009"	"303510019"	32
"303787010"	236	"Jyu77"	"Jyu7700"	"[x]granulomatous hepatitis, not elsewhere classified"	"86514004"	"143474019"	32
"305599019"	2	"L09y0"	"L09y000"	"acute liver necrosis following abortive pregnancy"	"609454008"	"2966954019"	32
"305985014"	41	"L1670"	"L167000"	"liver disorder in pregnancy unspecified"	"15230009"	"25847015"	32
"305986010"	26	"L1671"	"L167100"	"liver disorder in pregnancy - delivered"	"199117000"	"305986010"	32
"305987018"	8	"L1672"	"L167200"	"liver disorder in pregnancy - not delivered"	"199118005"	"305987018"	32
"305988011"	64	"L167z"	"L167z00"	"liver disorder in pregnancy nos"	"15230009"	"25847015"	32
"314040012"	137	"PB62z"	"PB62z00"	"congenital cystic liver disease nos"	"72925005"	"121132018"	32
"314053010"	1702	"PB6y9"	"PB6y900"	"liver hyperplasia"	"204799005"	"314053010"	32
"316474016"	57	"Q409"	"Q409.00"	"congenital viral hepatitis"	"206372007"	"316474016"	32
"316475015"	173	"Q4090"	"Q409000"	"congenital hepatitis a infection"	"206373002"	"316475015"	32
"316476019"	7	"Q409y"	"Q409y00"	"other specified congenital viral hepatitis"	"206372007"	"316474016"	32
"316477011"	12	"Q409z"	"Q409z00"	"congenital viral hepatitis nos"	"206372007"	"316474016"	32
"316634019"	172	"Q4340"	"Q434000"	"perinatal hepatitis causing jaundice, unspecified"	"387712008"	"1481791016"	32
"324976011"	486	"SP086"	"SP08600"	"liver transplant failure and rejection"	"213153001"	"324976011"	32
"325079010"	268	"SP142-1"	"SP14211"	"liver failure as a complication of care"	"213230009"	"325079010"	32
"325080013"	138	"SP142"	"SP14200"	"hepatic failure as a complication of care"	"213230009"	"325080013"	32
"325081012"	104	"SP143"	"SP14300"	"hepatorenal syndrome as a complication of care"	"213231008"	"325081012"	32
"352929018"	30	"78052-1"	"7805211"	"exploration of liver transplant"	"235458006"	"352929018"	32
"353567019"	1680	"J63y1"	"J63y100"	"nonspecific reactive hepatitis"	"235858002"	"353567019"	32
"353572011"	2	"A98yy-1"	"A98yy11"	"gonococcal hepatitis"	"235863003"	"353572011"	32
"353575013"	289	"A7051"	"A705100"	"acute delta-(super)infection of hepatitis b carrier"	"235865005"	"353575013"	32
"353576014"	709	"A70G"	"A70G.00"	"acute hepatitis c"	"235866006"	"353576014"	32
"353577017"	5503	"A7052"	"A705200"	"acute hepatitis e"	"235867002"	"353577017"	32
"353580016"	827	"A7070"	"A707000"	"chronic viral hepatitis b with delta-agent"	"235869004"	"353580016"	32
"353587018"	32826	"J617"	"J617.00"	"alcoholic hepatitis"	"235875008"	"353587018"	32
"353595019"	4455	"J6130"	"J613000"	"alcoholic hepatic failure"	"235881000"	"353595019"	32
"353596018"	4453	"J62y-2"	"J62y.12"	"liver failure"	"59927004"	"498583014"	32
"353597010"	140	"J62y-1"	"J62y.11"	"hepatic failure nos"	"59927004"	"99549014"	32
"353613017"	150694	"J615z-3"	"J615z13"	"cirrhosis of liver"	"19943007"	"33568015"	32
"353621011"	7	"J615z-4"	"J615z14"	"laennec's cirrhosis, non-alcoholic"	"235895002"	"353621011"	32
"353625019"	147	"J61y5"	"J61y500"	"hepatic sclerosis"	"235899008"	"353625019"	32
"353627010"	37	"J61y6"	"J61y600"	"hepatic fibrosis with hepatic sclerosis"	"235901004"	"353627010"	32
"355299012"	9	"A98yy-3"	"A98yy13"	"gonococcal perihepatitis"	"237042003"	"355299012"	32
"396390012"	8	"J6151"	"J615100"	"multilobular portal cirrhosis"	"266469006"	"396390012"	32
"396391011"	203	"J6157"	"J615700"	"cardiac portal cirrhosis"	"266470007"	"396391011"	32
"396392016"	11	"J6158"	"J615800"	"juvenile portal cirrhosis"	"266471006"	"396392016"	32
"396393014"	4552	"J615z"	"J615z00"	"non-alcoholic cirrhosis nos"	"266468003"	"396389015"	32
"396394015"	377	"J62y"	"J62y.00"	"other sequelae of chronic liver disease"	"235856003"	"353559010"	32
"406316015"	122501	"43B2"	"43B2.00"	"hepatitis b immune"	"271511000"	"406316015"	9
"411809016"	1172	"65V3-1"	"65V3.11"	"hepatitis notification"	"275847004"	"411809016"	1
"415473019"	4684	"B7158"	"B715800"	"focal nodular hyperplasia of liver"	"278527001"	"415473019"	32
"416050010"	18152	"2J21"	"2J21.00"	"hepatitis a immune"	"278971009"	"416050010"	9
"416053012"	2717	"2J11"	"2J11.00"	"hepatitis c immune"	"278974001"	"416053012"	9
"419703010"	12678	"65PL"	"65PL.00"	"exposure to hepatitis b virus"	"444486008"	"2840644019"	27
"450169010"	567	"78017"	"7801700"	"extended right hemihepatectomy"	"307010009"	"450169010"	32
"450934014"	168	"78018"	"7801800"	"extended left hemihepatectomy"	"307615003"	"450934014"	32
"451124014"	1280	"J6170"	"J617000"	"chronic alcoholic hepatitis"	"307757001"	"451124014"	32
"451442010"	1347	"G8522"	"G852200"	"oesophageal varices in cirrhosis of the liver"	"308129003"	"451442010"	32
"453265010"	2255	"G8523"	"G852300"	"oesophageal varices in alcoholic cirrhosis of the liver"	"309783001"	"453265010"	32
"454393018"	6848	"2J23"	"2J23.00"	"hepatitis a - current infection"	"310875001"	"454393018"	27
"457093018"	10763	"43B2-1"	"43B2.11"	"hepatitis b antibody present"	"313234004"	"457093018"	33
"459860017"	75692	"ZV02B"	"ZV02B00"	"hepatitis b carrier"	"235871004"	"353582012"	32
"460179010"	3151	"ZV01B"	"ZV01B00"	"exposure to viral hepatitis"	"444491009"	"2841582010"	32
"460192013"	1518	"ZV026"	"ZV02600"	"[v]viral hepatitis carrier"	"170489004"	"264367013"	32
"460651015"	11204	"ZV427"	"ZV42700"	"transplanted liver present"	"737297006"	"3527364013"	32
"461319017"	950	"ZV7C0"	"ZV7C000"	"[v]assessment for liver transplant"	"400381000000101"	"1004021000000115"	32
"477604016"	16	"J6152"	"J615200"	"mixed portal cirrhosis"	"15999000"	"477604016"	32
"493707012"	251	"J6155"	"J615500"	"hypertrophic portal cirrhosis"	"43904005"	"493707012"	32
"498982013"	3513	"78010"	"7801000"	"right hemihepatectomy"	"61326000"	"498982013"	32
"499684018"	1387	"78011"	"7801100"	"left hemihepatectomy"	"63816008"	"499684018"	32
"502288018"	2180	"PB62-1"	"PB62.11"	"congenital hepatic cyst"	"72925005"	"502288018"	32
"502290017"	2817	"PB620"	"PB62000"	"congenital polycystic liver disease"	"72925005"	"502290017"	32
"502291018"	768	"PB621"	"PB62100"	"fibrocystic liver disease"	"72925005"	"502291018"	32
"504762019"	4	"J61y0"	"J61y000"	"chronic yellow liver atrophy"	"81675001"	"504762019"	32
"506360011"	96294	"J63y2"	"J63y200"	"liver cyst"	"85057007"	"506360011"	32
"1227541016"	154	"ZV026-2"	"ZV02612"	"[v]hepatitis australia antigen carrier"	"170489004"	"264367013"	32
"1232261014"	38475	"A7073"	"A707300"	"chronic viral hepatitis b"	"61977001"	"1232261014"	32
"1234780014"	29	"J6320"	"J632000"	"hepatitis in malaria"	"83072009"	"1234780014"	32
"1235437014"	7	"J6313"	"J631300"	"hepatitis in mumps"	"89231008"	"1235437014"	32
"1783609017"	7737	"4JQ3"	"4JQ3.00"	"hepatitis c virus genotype"	"992771000000100"	"2581311000000111"	47
"1786702011"	12199	"43h3"	"43h3.00"	"hepatitis c pcr (polymerase chain reaction)"	"1030531000000105"	"2602721000000115"	33
"1786709019"	54	"C3500-2"	"C350012"	"pigmentary cirrhosis of liver"	"399126000"	"1786709019"	32
"2159899016"	70104	"J63B"	"J63B.00"	"autoimmune hepatitis"	"408335007"	"2159899016"	32
"2474329018"	13646	"ZV02C"	"ZV02C00"	"hepatitis c carrier"	"235872006"	"353583019"	32
"2475553015"	371	"J6311"	"J631100"	"hepatitis in cytomegalic inclusion virus"	"186698009"	"2475553015"	32
"2534188017"	320	"J6357"	"J635700"	"acute hepatic failure due to drugs"	"413438002"	"2534188017"	5
"2576980018"	263	"J615-1"	"J615.11"	"portal cirrhosis"	"419728003"	"2576980018"	32
"2579818016"	10	"J612-2"	"J612.12"	"laennec's cirrhosis"	"419728003"	"2576980018"	32
"2619492010"	4	"J6002"	"J600200"	"acute yellow atrophy"	"197269008"	"2619492010"	32
"2675247013"	281	"C3707"	"C370700"	"liver disease due to cystic fibrosis"	"427022004"	"2675247013"	32
"2676200013"	54	"78004"	"7800400"	"orthotopic transplantation of whole liver"	"426356008"	"2676200013"	32
"2693857014"	17753	"141E"	"141E.00"	"history of hepatitis b"	"429721005"	"2693857014"	32
"2819666013"	13547	"J61y8"	"J61y800"	"nonalcoholic steatohepatitis"	"442685003"	"2819666013"	32
"3038537014"	317	"ESCTHI11"	NA	"history of hepatitis c"	"93871000119101"	"3038537014"	32
"3515305014"	8	"^ESCT1165905"	NA	"cirrhosis of liver with primary sclerosing cholangitis"	"735733008"	"3515305014"	31
"3516480011"	1	"^ESCT1165904"	NA	"liver disease with mitochondrial disorder"	"735732003"	"3516480011"	31
"3532180010"	8	"^ESCT1167615"	NA	"liver transplant recipient"	"737297006"	"3532180010"	32
"1601000006112"	70	"A705z"	"A705z00"	"other specified viral hepatitis without mention of coma nos"	"3738000"	"7302012"	32
"31211000006119"	4516	"78000"	"7800000"	"orthotopic transplantation of liver"	"174425003"	"270228010"	32
"55851000006118"	5	"J615C"	"J615C00"	"xanthomatous portal cirrhosis"	"271440004"	"406232019"	32
"61061000006116"	44477	"A703"	"A703.00"	"serum hepatitis"	"66071002"	"109733012"	32
"61281000006119"	67	"L1765"	"L176500"	"viral hepatitis complicating pregnancy, childbirth and the puerperium"	"199203001"	"306085015"	32
"99171000006113"	61	"J635X"	"J635X00"	"toxic liver disease, unspecified"	"197354009"	"303510019"	32
"122921000006118"	440	"J6011"	"J601100"	"subacute hepatitis - noninfective"	"72445008"	"1233507016"	32
"133041000000110"	7734	"43JA"	"43JA.00"	"anti hbc (hepatitis b core) igm level"	"995951000000103"	"2569031000000118"	33
"211821000006111"	12	"J6151-1"	"J615111"	"postnecrotic cirrhosis of liver"	"43904005"	"73201018"	32
"221111000000114"	14671	"J615"	"J615.00"	"cirrhosis - non-alcoholic"	"266468003"	"396389015"	32
"221131000000118"	18743	"J622-1"	"J622.11"	"hepatic encephalopathy"	"13920009"	"23734015"	32
"222881000000116"	38346	"A701"	"A701.00"	"viral infectious hepatitis a"	"25102003"	"482836011"	32
"222891000000119"	31068	"A701-1"	"A701.11"	"infectious hepatitis"	"40468003"	"67481015"	32
"225661000006111"	13	"78001-2"	"7800112"	"piggy back liver transplant"	"174426002"	"270231011"	32
"226161000006113"	1	"J615A"	"J615A00"	"pipe-stem portal cirrhosis"	"197300007"	"303434014"	32
"252501000006117"	2	"C14-KC60"	NA	"other viral hepatitis"	"252501000006101"	"252501000006117"	35
"303891000000112"	2417	"65PM"	"65PM.00"	"hepatitis c contact"	"200371000000104"	"303891000000112"	27
"350841000000119"	204	"7Q052"	"7Q05200"	"hepatitis b treatment drugs band 1"	"221021000000103"	"350841000000119"	32
"358961000006119"	1221	"J625"	"J625.00"	"[x] hepatic failure"	"59927004"	"99549014"	32
"359011000006113"	3229	"J625-1"	"J625.11"	"[x] liver failure"	"59927004"	"498583014"	32
"363051000000111"	2	"78003"	"7800300"	"transplantation of liver cells"	"428198008"	"2692369017"	32
"376141000000113"	194	"78005"	"7800500"	"orthotopic transplantation of liver nec"	"174425003"	"270228010"	32
"395261000006113"	11	"Jyu74"	"Jyu7400"	"[x]liver disorders in infectious and parasitic diseases ce"	"235856003"	"353559010"	32
"426451000006118"	10	"AyuJ9"	"AyuJ900"	"[x]sequelae of viral hepatitis"	"187260009"	"287970018"	32
"432411000006115"	549	"AyuB"	"AyuB.00"	"[x]viral hepatitis"	"3738000"	"7302012"	32
"457391000006117"	96	"A7020"	"A702000"	"acute hepatitis b with delta agent (coinfection) with hepatic coma"	"186624004"	"286863012"	32
"457401000006115"	633	"A7030"	"A703000"	"acute hepatitis b with delta-agent (coinfection) without hepatic coma"	"186626002"	"286866016"	32
"457421000006113"	7234	"J6001"	"J600100"	"acute hepatitis - non-infective"	"197271008"	"303382019"	32
"476611000006116"	135391	"J612"	"J612.00"	"alcoholic cirrhosis of liver"	"420054005"	"2920441014"	32
"487571000006116"	19	"C13-KC60"	NA	"antigen positive viral hepatitis b"	"487571000006100"	"487571000006116"	35
"500401000006116"	63	"78001-1"	"7800111"	"auxillary liver transplant"	"174426002"	"270230012"	32
"538081000000115"	296	"7L1f"	"7L1f.00"	"compensation for liver failure"	"773411000000107"	"1726971000000115"	32
"538101000000114"	56	"7L1fz"	"7L1fz00"	"liver failure support management"	"773411000000107"	"1726971000000115"	32
"538121000000117"	13	"7L1fy"	"7L1fy00"	"other specified compensation for liver failure"	"773411000000107"	"1726971000000115"	32
"550431000006116"	13	"J6158-1"	"J615811"	"childhood function cirrhosis"	"197284004"	"303401012"	32
"553311000006111"	100	"J6142"	"J614200"	"chronic aggressive hepatitis"	"197284004"	"303401012"	32
"555881000006114"	154	"J630"	"J630.00"	"chronic passive liver congestion"	"34736002"	"57977012"	32
"557071000006112"	27639	"A7072"	"A707200"	"chronic hepatitis c"	"128302006"	"206586011"	32
"557081000006110"	131	"A707X"	"A707X00"	"chronic viral hepatitis, unspecified"	"10295004"	"17930015"	32
"581481000006118"	5337	"PB62"	"PB62.00"	"congenital cystic liver disease"	"72925005"	"502290017"	32
"582851000006119"	1227	"Q4091"	"Q409100"	"congenital viral hepatitis b infection"	"60498001"	"100520013"	32
"603321000006118"	5218	"J615z-2"	"J615z12"	"cryptogenic cirrhosis"	"89580002"	"148522018"	32
