"medcodeid"	"Observations"	"OriginalReadCode"	"CleansedReadCode"	"term"	"SnomedCTConceptId"	"SnomedCTDescriptionId"	"EmisCodeCategoryId"
"72571000006115"	85083	"G311-3"	"G311.13"	"unstable angina"	"4557003"	"7845011"	32
"482811000006113"	1372	"G311-4"	"G311.14"	"angina at rest"	"59021001"	"498328016"	32
"482941000006119"	71960	"G33z"	"G33z.00"	"angina pectoris nos"	"194828000"	"299757012"	32
"482961000006115"	130769	"EMISHGT65"	NA	"anginal control: no attacks"	"482961000006104"	"482961000006115"	27
"854491000006113"	184	"EGTON458"	NA	"unstable angina"	"854491000006109"	"854491000006113"	32
"855991000006115"	41164	"EMISAC1"	NA	"angina control - stable"	"855991000006104"	"855991000006115"	1
"856011000006116"	1831	"EMISAC3"	NA	"angina control - unsatisfactory"	"856011000006100"	"856011000006116"	1
"856451000006113"	63584	"EMISPO1"	NA	"possible angina"	"856451000006109"	"856451000006113"	32
"905381000006117"	5544	"HNG0012"	NA	"[rfc] reason for care : angina"	"905381000006101"	"905381000006117"	12
"960181000006111"	1519	"EMISCAN2"	NA	"anginal pain"	"960181000006107"	"960181000006111"	27
"1576311000006117"	4	"EGTON2G44"	NA	"cause of death- angina pectoris"	"1576311000006101"	"1576311000006117"	37
"1731551000000112"	124	"662K4"	"662K400"	"angina self management plan commenced"	"775161000000102"	"1731551000000112"	1
"1731571000000115"	130	"662K5"	"662K500"	"angina self management plan completed"	"775171000000109"	"1731571000000115"	1
"1752201000000116"	4652	"187"	"187..00"	"frequency of angina"	"704207005"	"3010438013"	27
"2117311000000111"	287	"661N0"	"661N000"	"angina self-management plan review"	"811701000000105"	"2117311000000111"	1
"2117731000000119"	6916	"661M0"	"661M000"	"angina self-management plan agreed"	"811901000000107"	"2117731000000119"	1
"2210191000000118"	62	"8T04"	"8T04.00"	"referral to angina plan self-management programme"	"853561000000109"	"2210191000000118"	40
"2210251000000115"	12	"8IEY"	"8IEY.00"	"referral to angina plan self-management programme declined"	"853591000000103"	"2210251000000115"	32
"2878031000006112"	2	"^ESCTAN287803"	NA	"angina pectoris with documented spasm"	"23687008"	"481684018"	32
"3166141000006114"	243	"^ESCTAN316614"	NA	"angina, class ii"	"41334000"	"68946011"	32
"3458791000006114"	8	"^ESCTAN345879"	NA	"anginal chest pain at rest"	"59021001"	"98088014"	32
"3499001000006116"	72	"^ESCTAN349900"	NA	"angina, class i"	"61490001"	"102153019"	32
"3886751000006118"	81	"^ESCTAN388675"	NA	"angina, class iii"	"85284003"	"141382014"	32
"3919991000006112"	161	"^ESCTPR391999"	NA	"prinzmetal angina"	"87343002"	"144818014"	32
"3920001000006119"	1	"^ESCTVA392000"	NA	"variant angina pectoris"	"87343002"	"144819018"	32
"3920011000006116"	76	"^ESCTVA392001"	NA	"variant angina"	"87343002"	"1235223015"	32
"3920021000006112"	292	"^ESCTCO392002"	NA	"coronary artery spasm angina"	"87343002"	"1235224014"	32
"3951991000006119"	11	"^ESCTAN395199"	NA	"angina, class iv"	"89323001"	"148118017"	32
"4540501000006118"	5	"^ESCTHI454050"	NA	"history of angina pectoris"	"161504004"	"2986318019"	32
"4775971000006114"	2176	"^ESCTAN477597"	NA	"angina"	"194828000"	"299755016"	32
"4775981000006112"	5	"^ESCTCA477598"	NA	"cardiac angina"	"194828000"	"299756015"	32
"4776001000006111"	10	"^ESCTAN477600"	NA	"anginal syndrome"	"194828000"	"299759010"	32
"4776021000006118"	4	"^ESCTIS477602"	NA	"ischemic heart disease - angina"	"194828000"	"299761018"	32
"4776031000006115"	49	"^ESCTIS477603"	NA	"ischaemic heart disease - angina"	"194828000"	"299762013"	32
"5887611000006117"	2759	"^ESCTEX588761"	NA	"exercise-induced angina"	"300995000"	"442203016"	32
"5887631000006111"	350	"^ESCTEX588763"	NA	"exertional angina"	"300995000"	"442205011"	32
"5887641000006118"	8	"^ESCTAN588764"	NA	"angina of effort"	"300995000"	"442206012"	32
"6360391000006118"	2074	"^ESCTAT636039"	NA	"atypical angina"	"371807002"	"1210402019"	32
"6360401000006116"	23	"^ESCTRE636040"	NA	"recurrent angina after percutaneous transluminal coronary angioplasty"	"371808007"	"2470265017"	32
"6360421000006114"	17	"^ESCTRE636042"	NA	"recurrent angina after coronary stent placement"	"371809004"	"2470266016"	32
"6360441000006119"	14	"^ESCTRE636044"	NA	"recurrent angina after coronary artery bypass graft"	"371810009"	"2470267013"	32
"6360461000006115"	1	"^ESCTRE636046"	NA	"recurrent angina post rotational atherectomy"	"371811008"	"2470268015"	32
"7105241000006116"	972	"^ESCTTY710524"	NA	"typical angina"	"429559004"	"2692821011"	32
"7966931000006114"	12	"^ESCTAN796693"	NA	"angina associated with type 2 diabetes mellitus"	"791000119109"	"2967773018"	32
"8240941000006118"	21	"^ESCTAN824094"	NA	"angina self management plan declined"	"772471000000106"	"1724231000000118"	31
"9868461000006110"	94	"^ESCTUN986846"	NA	"unstable angina co-occurrent and due to coronary arteriosclerosis"	"15960061000119102"	"3323416014"	32
"9868481000006117"	7	"^ESCTAN986848"	NA	"angina co-occurrent and due to coronary arteriosclerosis"	"15960141000119102"	"3323422017"	32
"12125951000006116"	1	"^ESCT1212595"	NA	"arteriosclerosis of autologous vein coronary artery bypass graft with angina"	"15960581000119102"	"3645095017"	32
"12125971000006114"	19	"^ESCT1212597"	NA	"unstable angina co-occurrent and due to arteriosclerosis of coronary artery bypass graft"	"15960661000119107"	"3645129018"	32
"12276271000006112"	48	"^ESCT1227627"	NA	"progressive angina"	"371806006"	"3673888019"	32
"13718071000006112"	1	"^ESCT1371807"	NA	"stable angina due to coronary arteriosclerosis"	"16754391000119100"	"3756807015"	31
"13718081000006110"	4	"^ESCT1371808"	NA	"coronary arteriosclerosis with stable angina"	"16754391000119100"	"3756806012"	31
"14011951000006112"	2	"^ESCT1401195"	NA	"unstable angina due to arteriosclerosis of autologous vein coronary artery bypass graft"	"15960541000119107"	"3779541018"	32
"14179491000006111"	7	"^ESCT1417949"	NA	"unstable angina due to arteriosclerosis of coronary artery bypass graft of transplanted heart"	"15960341000119104"	"3991458017"	32
"14856811000006118"	10	"^ESCT1485681"	NA	"recurrent angina following placement of coronary artery stent"	"371809004"	"5013900016"	32
